id,productName,brandName,url,price,colorName,productImage
1245945002,Mesh Tank Top with Printed Motif,H&M,https://www2.hm.com/en_us/productpage.1245945002.html,$ 14.99,Red/Reebok,https://image.hm.com/assets/hm/70/64/70644f578efffcdb0b0bdaf55c9bd658cbc3ed50.jpg
1254597001,Turtleneck Top,H&M,https://www2.hm.com/en_us/productpage.1254597001.html,$ 22.49,Black,https://image.hm.com/assets/hm/d9/18/d918ef59bb8c79451b6a7e149ecce6f8019861c7.jpg
1228205001,Bodysuit with Extra-narrow Shoulder Straps,H&M,https://www2.hm.com/en_us/productpage.1228205001.html,$ 6.99,Black,https://image.hm.com/assets/hm/4d/25/4d2562b22d793eb622089cdb590711b8aa6c44ec.jpg
1229920001,Short Polo Sweater,H&M,https://www2.hm.com/en_us/productpage.1229920001.html,$ 15.99,Navy blue/striped,https://image.hm.com/assets/hm/a6/e8/a6e8d51accdf37ef5fe4bcbf14b8329bdae18a44.jpg
1257838003,Balloon-Sleeved Muslin Blouse,H&M,https://www2.hm.com/en_us/productpage.1257838003.html,$ 24.99,Light khaki green,https://image.hm.com/assets/hm/ff/41/ff4143b591c63512c4151a812106edbd9b029560.jpg
1231641002,Pocket-Detail Sports Leggings in DryMove™,H&M,https://www2.hm.com/en_us/productpage.1231641002.html,$ 17.99,Light blue,https://image.hm.com/assets/hm/b3/c8/b3c836b1258611ac544e0aafd5c4d024db01f286.jpg
1250755001,2-pack Jersey Hats,H&M,https://www2.hm.com/en_us/productpage.1250755001.html,$ 13.49,Dark gray/dotted,https://image.hm.com/assets/hm/60/fe/60fe0654482f8b0b9fa5151a51545c66f51538c8.jpg
1246117001,Oversized Crêpe Blouse,H&M,https://www2.hm.com/en_us/productpage.1246117001.html,$ 22.49,Cream/gray patterned,https://image.hm.com/assets/hm/5f/c5/5fc588624bfe88b4d7db457f855e1c2a7e5cd740.jpg
1235324012,Printed T-shirt,H&M,https://www2.hm.com/en_us/productpage.1235324012.html,$ 6.49,Black/Snow White,https://image.hm.com/assets/hm/e9/5a/e95afef1c2cd050a146f6c532db9843252c47a52.jpg
1242393003,Ribbed Button-top Tank Top,H&M,https://www2.hm.com/en_us/productpage.1242393003.html,$ 10.49,Light gray melange,https://image.hm.com/assets/hm/a6/8a/a68a5dc4bd3892b7345f587d40b07733aa834de9.jpg
1238727001,5-pack Twill Joggers,H&M,https://www2.hm.com/en_us/productpage.1238727001.html,$ 53.99,Beige/blue/black,https://image.hm.com/assets/hm/de/f8/def8952a5ed5af32470f05dc26ea417b2d10aa00.jpg
1131295005,5-pack Relaxed Tapered Fit Pants,H&M,https://www2.hm.com/en_us/productpage.1131295005.html,$ 53.99,Black/navy blue/brown,https://image.hm.com/assets/hm/8f/41/8f41831568c02bea6b4699f016cbf5f41ce14a8d.jpg
0676207004,Cotton T-shirt,H&M,https://www2.hm.com/en_us/productpage.0676207004.html,$ 4.99,White,https://image.hm.com/assets/hm/e5/1e/e51ee44b43810cde673022b8185bc611917944f3.jpg
1195562002,Joggers,H&M,https://www2.hm.com/en_us/productpage.1195562002.html,$ 14.99,Light gray melange,https://image.hm.com/assets/hm/ac/67/ac6703eae7fa1786b34c217974c0c291eeb74c36.jpg
1164705005,2-piece Sweatshirt and Joggers Set,H&M,https://www2.hm.com/en_us/productpage.1164705005.html,$ 29.49,Light gray/Mickey Mouse,https://image.hm.com/assets/hm/7e/db/7edbad7c8021850f21892c6f52e2caabcecd173c.jpg
1130274011,Loose Jeans,H&M,https://www2.hm.com/en_us/productpage.1130274011.html,$ 21.99,Light denim blue,https://image.hm.com/assets/hm/2c/77/2c77a9ff7cf1bc0cd4f2c2c94c23cff06ea3d555.jpg
1240892002,3-pack Sports Socks in DryMove™,H&M,https://www2.hm.com/en_us/productpage.1240892002.html,$ 8.49,Black,https://image.hm.com/assets/hm/de/7e/de7ebb2182bda0931cbdd9a68b159b4c1dfde2e6.jpg
1232242003,Wool Jersey Leggings,H&M,https://www2.hm.com/en_us/productpage.1232242003.html,$ 22.49,Dark gray melange,https://image.hm.com/assets/hm/d9/b3/d9b38be3bb6ee28d0e44f98d9f4cea7acc3eab80.jpg
1230873005,Pocket-Detail Sports Leggings in DryMove™,H&M,https://www2.hm.com/en_us/productpage.1230873005.html,$ 17.99,Khaki green,https://image.hm.com/assets/hm/9c/72/9c72bdb4286b779b049c832747bf8297c4c62fe8.jpg
1240130001,Slim Fit Flared Leg Jeans,H&M,https://www2.hm.com/en_us/productpage.1240130001.html,$ 29.49,Light denim blue,https://image.hm.com/assets/hm/6f/84/6f84538a75c3e0a395b36bcfc8c1be6899193720.jpg
1244047002,Lace Push-up Bra,H&M,https://www2.hm.com/en_us/productpage.1244047002.html,$ 15.99,White,https://image.hm.com/assets/hm/7a/71/7a71f025f709eb9b10492acac59ade5fd741998d.jpg
1249117001,Denim Joggers,H&M,https://www2.hm.com/en_us/productpage.1249117001.html,$ 13.49,Denim blue,https://image.hm.com/assets/hm/9e/5a/9e5a8eaf63ee0fa97ffe24e65f2837737b090faf.jpg
